,x,y
0,-1.0,-0.9479810285290015
1,-0.9591836734693877,0.038578004963321665
2,-0.9183673469387755,0.03870682299904819
3,-0.8775510204081632,0.038742670637226216
4,-0.8367346938775511,0.03900867314253525
5,-0.7959183673469388,0.03887224733974004
6,-0.7551020408163265,0.03918473605413307
7,-0.7142857142857143,0.03924457828259315
8,-0.6734693877551021,0.03922961049284938
9,-0.6326530612244898,0.03936118536340562
10,-0.5918367346938775,0.039498734658261314
11,-0.5510204081632653,0.03953378788847912
12,-0.5102040816326531,0.03954430401775831
13,-0.4693877551020408,0.03961681086933889
14,-0.4285714285714286,0.039726797811485276
15,-0.3877551020408163,0.039802328577217584
16,-0.34693877551020413,0.03982317004532811
17,-0.30612244897959184,0.03982980562474281
18,-0.26530612244897955,0.03986294376060742
19,-0.22448979591836737,0.03991935326241931
20,-0.18367346938775508,0.0399650379507114
21,-0.1428571428571429,0.03997761530111466
22,-0.10204081632653061,0.03996874637308144
23,-0.061224489795918324,0.03996796253329938
24,-0.020408163265306145,0.03998965367204239
25,0.020408163265306145,0.04001775672152443
26,0.061224489795918435,0.04002226174124447
27,0.1020408163265305,0.03999044335737124
28,0.1428571428571428,0.039941692575885465
29,0.18367346938775508,0.039909804622820816
30,0.22448979591836737,0.03990802268999152
31,0.26530612244897966,0.03991207049695494
32,0.30612244897959173,0.03988307417204534
33,0.346938775510204,0.03981173345560787
34,0.3877551020408163,0.03973453928909119
35,0.4285714285714286,0.03969294779868399
36,0.4693877551020409,0.039673951986067255
37,0.510204081632653,0.03961518936125813
38,0.5510204081632653,0.039496365174209944
39,0.5918367346938775,0.03939851918186024
40,0.6326530612244898,0.03939038755216534
41,0.6734693877551021,0.039361150720624946
42,0.7142857142857142,0.039172397624398884
43,0.7551020408163265,0.039038356793342215
44,0.7959183673469388,0.039135609189171534
45,0.8367346938775511,0.038797301909633444
46,0.8775510204081634,0.038846024931501695
47,0.9183673469387754,0.03867337820655314
48,0.9591836734693877,0.03858509731896959
49,1.0,0.9864950500207126
